Acute,Swelling,Does your knee feel unstable?,Can you bear weight comfortably?,Did you hear a loud pop?,Stiffness,Pain on the side of the knee,Pain more centrally located in the knee,Pain in the back of the knee,Pain in he medial side of knee,Pain lower part of knee,Pain walking up or down stairs,Output,,,,
1,0,0,0,0,0,1,1,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,0,0,0,0,0,"Acute knee injury. If your injury wasn't accompanied with a loud pop, sharp pain, or movement impairment, physical therapy is recommended.",,,,
1,0,0,0,0,1,0,0,0,0,0,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,1,0,0,0,0,1,0,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,1,0,0,0,0,1,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,1,0,0,0,1,0,0,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,0,0,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,0,0,0,1,1,0,"Acute onset of meniscus/MCL pain along with potential patellar tendon pain. If your initial pain wasn't accompanied with a loud pop or immediate joint dysfunction, physical therapy is recommended.",,,,
1,0,0,0,0,1,0,0,0,1,1,1,"Acute onset of meniscus/MCL pain along with potential patellar tendon pain. If your initial pain wasn't accompanied with a loud pop or immediate joint dysfunction, physical therapy is recommended.",,,,
1,0,0,0,0,1,0,0,1,0,0,0,An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. It is recommended that you seek immediate medical attention to get imaging.,,,,
1,0,0,0,0,1,0,0,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,1,0,0,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,0,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,0,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,0,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,0,0,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,0,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,0,0,0,0,"An acute episode where you experienced severe pain could indicate an ACL injury. If you heard a popping sensation or you cannot bear weight on the affected leg, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,1,0,1,0,0,0,1,"An acute episode where you experienced severe pain could indicate an ACL injury. If you heard a popping sensation or you cannot bear weight on the affected leg, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,1,0,1,0,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,0,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,0,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,0,1,0,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,0,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,0,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,0,0,1,"An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. If you heard a popping sensation, or cannot bear weight comfortably, it is recommended that you seek immediate medical attention to get imaging.",,,,
1,0,0,0,0,1,0,1,1,0,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,0,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,1,0,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,0,1,1,1,1,0,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,0,1,1,1,1,1,"Acute knee injury accompanied by a loud popping sound. It is recommend you seek medical attention to rule out any ligament ruptures. Until then, the RICE protocol is recommened along with the use of crutches if you cannot bear weight. ",,,,
1,0,0,0,0,1,1,0,0,0,0,0,"A potential acute injury of the lateral cruciate ligament (LCL). If you heard a loud pop or cannot bear weight, t is recommended that you seek medical attention to get imaging.",,,,
1,0,0,0,0,1,1,0,0,0,0,1,"A potential acute injury of the lateral cruciate ligament (LCL). If you heard a loud pop or cannot bear weight, t is recommended that you seek medical attention to get imaging.",,,,
1,0,0,0,0,1,1,0,0,0,1,0,"Potential acute patellar femoral pain or jumpers knee. Physical therapy is indicated. If you cannot bear weight or heard a loup pop before the onset of your pain, it is recommended that you seek medical attention. ",,,,
1,0,0,0,0,1,1,0,0,0,1,1,"Potential overuse injury. If the pain has come on after some sort of strenous activity, it could be that you are dealing with some patellar femoral pain, or jumpers knee. If you hear a loud pop, it is suggested that you seek medical attention to rule out any ligament ruptures. ",,,,
1,0,0,0,0,1,1,0,0,1,0,0,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,1,1,0,0,1,0,1,"Potential injury to the medial cruciate ligament (LCL) or meniscus. These injuries tend to occur during forceful twisting or rotation of the knee. If you are having trouble extending your knee, or cannot bear weight, it is recommended that you seek medical attention and get imaging. ",,,,
1,0,0,0,0,1,1,0,0,1,1,0,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,1,1,0,0,1,1,1,"Acute onset of knee pain. If your pain was accompanied with a loud popping sensation, it is recommended that you seek medical attention to receive imaging.",,,,
1,0,0,0,0,1,1,0,1,0,0,0,An acute episode where you experienced severe pain that feels like the back of the knee could indicate an PCL injury. It is recommended that you seek immediate medical attention to get imaging.,,,,
